date,link,description,title
Miércoles 16 de marzo de 2016,http://www.eltiempo.com/politica/justicia/dos-uniformados-del-ejercito-nacional-fueron-liberados-por-eln/16538352,"(...)  al Batallón de , N.°18 General Rafael Navas Pardo, son examinados a esta hora por en el dispensario de la Unidad Militar.",Dos uniformados del Ejército Nacional fueron liberados por Eln
Miércoles 16 de marzo de 2016,http://www.eltiempo.com/estilo-de-vida/gente/emisora-con-mas-oyentes-en-bogota-/16538039,"(...)  al aire, hasta el operador en jefe, pasando por los , y los ejecutivos de ventas, y, por supuesto, los periodistas, con personalidades muy fuertes en caliente, en esquinas ideológicas (...)","'W Radio', la emisora con más oyentes, según estudio Ecar"
Martes 29 de marzo de 2016,http://www.eltiempo.com/bogota/proyecto-urban-solar-para-cargar-los-celulares-con-energia-solar/16548341,(...) ,El proyecto para cargar los celulares con energía solar
Lunes 28 de marzo de 2016,http://www.eltiempo.com/politica/justicia/generales-torres-escalante-y-mario-montoya-investigados-por-falsos-positivos/16547709,"(...)  Ejército Nacional, entre otros.",¿Quiénes son los generales investigados por 'falsos positivos'?
Lunes 28 de marzo de 2016,http://www.eltiempo.com/mundo/africa/accidente-de-helicoptero-en-algeria/16547671,"(...)  del accidente"".",Mueren 12 militares en un accidente de helicóptero en Argelia
Miércoles 16 de marzo de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/colombiano-que-trabaja-en-investigacion-neuronal-en-alemania-/16537915,(...) ,"Entre chimpancés y robots, paisa busca crear mano artificial virtual"
Martes 15 de marzo de 2016,http://www.eltiempo.com/tecnosfera/tecnosfera-tv/apple-pencil-para-el-ipad-pro/16537707,"(...)  sobre un iPad Pro es asombroso. Sombras, detalles, colores, en fin, su potencial es casi infinito.,Diseñadores gráficos, de modas, arquitectos, , civiles, etc (...)",Reseña: así funciona el Apple Pencil 
Martes 15 de marzo de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/aviones-supersonicos-que-construira-la-nasa/16536951,"(...)  de tiempo”, dice Julián Arenas, , aeroespacial.",La carrera por construir aviones supersónicos de pasajeros
Lunes 28 de marzo de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/aterrizaje-de-cygnus-a-la-estacion-espacial-internacional-iss/16547640,"(...) . Cuando esté lo suficientemente lejos de la ISS, los , de la Nasa desencadenarán voluntariamente un incendio en la cápsula para evaluar el tamaño y extensión de las llamas (...)",La cápsula Cygnus llegó a la Estación Espacial Internacional
Sábado 26 de marzo de 2016,http://www.eltiempo.com/mundo/europa/aeropuerto-de-bruselas-no-reanudara-los-vuelos-antes-del-martes/16546269,"(...)  con un pequeño grupo de , y técnicos para evaluar los daños"".",El aeropuerto de Bruselas no reanudará los vuelos antes del martes
Viernes 25 de marzo de 2016,http://www.eltiempo.com/colombia/otras-ciudades/incendios-forestales-en-santander/16545777,"(...)  con los estudios del , ambiental Jairo Puentes Brujes, la recuperación de los ecosistemas, tras los daños, pueden tardar años y depende de la cantidad de lluvias que se presenten (...)",Centenares de animales muertos dejan incendios en Santander
Lunes 14 de marzo de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/redes-sociales-mejoraran-su-seguridad-en-proteccion-de-datos/16536859,(...)  medidas similares son el popular servicio de mensajes Snapchat y el buscador de internet Google.,Facebook y WhatsApp reforzarán encriptación de sus productos
Lunes 14 de marzo de 2016,http://www.eltiempo.com/bogota/vendaval-en-tocaima-deja-4-dias-sin-luz-a-esa-poblacion-/16535967,"(...)  el , Roberto Salazar, director de la Unidad de Gestión de Riesgo de Cundinamarca, 20 viviendas y cerca de 50 familias resultaron afectadas el jueves por las lluvias, pues sus viviendas (...)","Tocaima, 4 días sin luz por vendaval"
Jueves 24 de marzo de 2016,http://www.eltiempo.com/colombia/medellin/caninos-del-ejercito-heroes-de-cuatro-patas-en-antioquia/16545003,(...) ,Así entrenan a los héroes de cuatro patas en Antioquia
Jueves 24 de marzo de 2016,http://www.eltiempo.com/colombia/barranquilla/flagelacion-durante-la-semana-santa/16544636,(...) ,El hombre que se autoflagela por amor
Miércoles 23 de marzo de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/tecnologia-para-crear-energia-electrica-al-caminar/16543767,(...)  externas y sin que tampoco importe el lugar donde se encuentre.,Camine y acumule energía para poder cargar el celular
Miércoles  9 de marzo de 2016,http://www.eltiempo.com/economia/sectores/candidatos-para-ministerio-de-minas-2016-y-para-dirigir-apagon-en-el-pais/16532486,(...)  en el corto plazo.,¿Quién podría dirigir el posible apagón energético en el país?
Domingo 13 de marzo de 2016,http://www.eltiempo.com/mundo/latinoamerica/entrevista-a-diego-enrique-osorno-por-su-libro-de-carlos-slim/16535370,(...) ,'Carlos Slim es un magnate de estilo campechano': Diego Enrique Osorno
Sábado 12 de marzo de 2016,http://www.eltiempo.com/colombia/cali/uruguayo-experto-en-sonido-de-aves/16534846,(...)  su vida con la pasión de avistar y apreciar aves. La feria ha venido contando con unos 1.000 asistentes.,El 'radar' humano de los sonidos de aves 
Viernes 11 de marzo de 2016,http://www.eltiempo.com/colombia/medellin/con-residuos-solidos-generaran-energia-en-antioquia/16534216,(...)  que tendrán que utilizar.,Con residuos sólidos generarán energía en Antioquia
Miércoles  9 de marzo de 2016,http://www.eltiempo.com/colombia/otras-ciudades/montecristo-sur-de-bolivar-despide-hoy-a-sus-victimas-/16532054,"(...)  el porte de armas y no pueden transitar motocicletas”, aseguró el alcalde Franklin Segovia.","Montecristo, sur de Bolívar, despide hoy a sus víctimas "
Miércoles  9 de marzo de 2016,http://www.eltiempo.com/entretenimiento/musica-y-libros/cinco-canciones-que-convirtieron-a-george-martin-en-el-quinto-beatle/16532012,(...) ,Cinco canciones que convirtieron a George Martin en 'el quinto Beatle'
Martes 22 de marzo de 2016,http://www.eltiempo.com/mundo/europa/atentados-terroristas-en-belgica-testimonios-de-familiares-de-colombianos-heridos-en-ataques/16543443,"(...)  hablar con él, lo están cuidando lo más que pueden”, indicó.,El otro colombiano es Felipe Duque, , civil con especialización en mercadeo (...)",'Los médicos nos dicen que en dos horas nos dan respuestas'
Lunes 21 de marzo de 2016,http://www.eltiempo.com/deportes/automovilismo/el-accidente-de-alonso-reabre-los-debates-sobre-una-f1-mas-segura/16542675,"(...)  imaginada por los , de Red Bull.",El accidente de Alonso reabre los debates sobre una F1 más segura
Miércoles  9 de marzo de 2016,http://www.eltiempo.com/colombia/llano-7-dias/arenas-bituminosas/16531716,"(...) , , de petróleo y experto ambientalista, repuntó diciendo que aunque Hocol diga que no tiene intenciones de explotar las arenas bituminosas del río Güéjar, los hechos (...)",Contrapunteo por las arenas bituminosas en Meta
Miércoles  9 de marzo de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/herramientas-claves-para-la-astronomia-/16531653,"(...)  su lanzamiento, planeado para el 2018, los , deben construir y probar rigurosamente el telescopio, para asegurar que sobreviva a la expulsión y a su viaje de un millón de millas (...)",Siete proyectos que definirán el futuro de la astronomía
Martes  8 de marzo de 2016,http://www.eltiempo.com/opinion/columnistas/electrocutado-el-ministro-de-energia-poncho-renteria-columna-el-tiempo/16531640,"(...)  y fracasan. Presidente Santos, lamento decirle que sus talentos energéticos no dieron la talla, resultaron chambones e ineptos, lo malinformaron. Usted no es , y maneja muchos frentes (...)",Electrocutado el ministro de energía
Martes  8 de marzo de 2016,http://www.eltiempo.com/multimedia/especiales/la-mujer-y-el-mundo-de-la-tecnologia-en-el-dia-internacional/16530862,"(...) ), Beatriz Caicedo Rioja, directora ejecutiva de la Asociación Colombiana de , de Sistemas (Acis) y Juanita Rodríguez Kattah, gerente de Apps.co y Contenidos Digitales del MinTIC (...)",Mujeres TIC hablan del futuro tecnológico en Colombia
Martes  8 de marzo de 2016,http://www.eltiempo.com/multimedia/especiales/mujeres-tic-hablan-del-futuro-tecnologico/16530822,"(...)  Rioja, directora ejecutiva de la Asociación Colombiana de , de Sistemas (Acis) y Juanita Rodríguez Kattah, gerente de Apps.co y Contenidos Digitales del MinTIC, para hacerles tres (...)",Mujeres TIC hablan del futuro tecnológico
Lunes 21 de marzo de 2016,http://www.eltiempo.com/entretenimiento/musica-y-libros/libro-casas-de-la-merced/16542202,"(...)  profesión. Los constructores eran ,, que contrataban con un grupo de artesanos y dibujantes. La arquitectura precisamente se establece como carrera, en la Universidad Nacional, por esas fechas (...)",La Merced: el barrio señorial que venció a la modernidad
Lunes 21 de marzo de 2016,http://www.eltiempo.com/colombia/medellin/cefa-puntea-listas-de-educacion/16542123,(...) ,"Rigor, la clave del Cefa para puntear listas de educación"
Lunes  7 de marzo de 2016,http://www.eltiempo.com/carrusel/movimiento-en-redes-30-dias-sin-plastico-/16530585,"(...)  a los supermercados y me preguntaba: ¿Qué de aquí no tiene plástico?, porque hasta la carne viene empacada en envolturas plásticas”.",El reto de vivir 30 días sin plástico
Lunes  7 de marzo de 2016,http://www.eltiempo.com/colombia/otras-ciudades/toque-de-queda-en-montecristo-bolivar-por-masacre/16530188,(...)  segundo Vargas Quiñónez y al soldado profesional Acosta Márquez.,Montecristo amaneció bajo toque de queda luego de masacre
Martes  8 de marzo de 2016,http://www.eltiempo.com/bogota/puente-peatonal-del-canton-norte-ya-se-puede-utilizar/16530727,"(...) . “La Sociedad Colombiana de , hizo un peritaje sobre el puente que se desplomó y concluyó que este se fue abajo porque confluyeron varias situaciones”, afirmaron (...)",Puente peatonal del Cantón Norte pasó las pruebas de resistencia
Martes  8 de marzo de 2016,http://www.eltiempo.com/deportes/futbol/chiriboga-ha-renunciado-a-la-federacion-ecuatoriana-de-futbol/16530636,(...)  y que colaboraría en la investigación abierta en su contra.,Chiriboga renunció a la Federación Ecuatoriana de Fútbol
Sábado 19 de marzo de 2016,http://www.eltiempo.com/entretenimiento/musica-y-libros/idioma-espanol-vii-congreso-internacional-de-la-lengua-espanola/16541422,"(...)  y, claro, las del comer”.",¿Qué agregar o quitar al español?
Viernes 18 de marzo de 2016,http://www.eltiempo.com/entretenimiento/musica-y-libros/aerophon-crew-los-raperos-de-bogota-que-tocan-piano-saxofon-y-trompeta/16540270,"(...)  ',Ven'","Aerophon Crew, los raperos de piano, saxofón y trompeta"
Viernes 18 de marzo de 2016,http://www.eltiempo.com/bogota/vibraciones-en-edificios-de-la-calle-66-en-bogota-podria-ser-por-concierros/16540019,"(...) , decidieron evacuar el lugar porque aún no habían identificado las causas.",¿Por qué tiemblan los edificios de la calle 66 en Bogotá?
Lunes  7 de marzo de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/muere-padre-del-correo-electronico/16530016,"(...)  de los mensajes electrónicos, con las categorías de ""asunto"" (motivo) y ""para"" (destinatarios).",Murió el padre del correo electrónico y del uso del símbolo de arroba
Lunes  7 de marzo de 2016,http://www.eltiempo.com/economia/sectores/obras-4-g-en-colombia/16529795,(...)  consorcio.,Las obras de la primera ola de vías 4 G que van a todo vapor
Lunes  7 de marzo de 2016,http://www.eltiempo.com/opinion/columnistas/apple-puede-derrotar-al-fbi-guillermo-santos-calderon-columnista-el-tiempo-/16529690,"(...)  que para hacer lo que el FBI solicita, tendría que desarrollar otro sistema operativo, en este caso otro iOS, y le tocaría dedicarle muchos de sus ,, lo cual requeriría (...)",Apple puede derrotar al FBI
Jueves 17 de marzo de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/steve-wozniak-critica-a-apple/16539432,"(...)  estoy interesado en los carros autónomos"".,Una de las preguntas más polémicas del coloquio buscó indagar por qué Wozniak había abandonado Apple. El , (...)",'Apple ya no es la misma que cambió al mundo': Steve Wozniak
Jueves 17 de marzo de 2016,http://www.eltiempo.com/politica/justicia/capturado-aleman-que-trabajaba-con-clan-de-los-usuga/16539046,"(...)  ilegal, negocio que nutre las arcas de las bandas y la guerrilla en todo el país, los Úsuga tenían al , ruso Tagirov Salavat, de 45 años. Experto en explotaciones (...)",Alemán en red del 'clan Úsuga' reclutó a desmovilizados como 'mulas'
Jueves 17 de marzo de 2016,http://www.eltiempo.com/bogota/hectareas-en-bogota-que-pueden-robar-invasores-/16538862,"(...) …”, denuncia el funcionario Yesid Oswaldo Plata, , de la oficina jurídica de la alcaldía local de Ciudad Bolívar.","Lotes en 13 localidades de Bogotá, en la mira de invasores"
Domingo  6 de marzo de 2016,http://www.eltiempo.com/colombia/otras-ciudades/soldado-asesino-a-tres-civiles-en-bolivar/16529324,"(...) ; a Luis Enrique Jiménez Ávila, de 40; y a la niña Yahira del Carmen Miranda Castro, de 12 años.",Soldado mató a 4 personas en Bolívar y luego fue asesinado a golpes
Sábado  5 de marzo de 2016,http://www.eltiempo.com/politica/justicia/explotacion-sexual-a-menores-en-el-bronx/16528915,"(...) . Aquí fue donde conocí el amigo que tengo, un , que paga el trago. En ‘la L’ nadie molesta y se puede amanecer sin problemas”, dice la muchacha.","La explotación sexual de menores, otra plaga de la calle del 'Bronx'"
Sábado  5 de marzo de 2016,http://www.eltiempo.com/estilo-de-vida/educacion/jovenes-estudiantes-en-colombia/16528891,(...)  de los Andes.,"Diego Guerrero, el primero de ocho hermanos que pudo entrar a la U"
Sábado  5 de marzo de 2016,http://www.eltiempo.com/colombia/medellin/acueducto-digno-para-puerto-asis/16528890,"(...)  , civil con el sueño de llevar a su natal Puerto Asís, en Putumayo, las obras de infraestructura que el abandono institucional le adeuda al municipio.",A Juan Sebastián lo desvela un acueducto digno para Puerto Asís
Sábado  5 de marzo de 2016,http://www.eltiempo.com/bogota/entrevista-con-daniel-mejia-jefe-de-la-secretaria-de-seguridad-de-bogota/16528885,"(...)  están pandeadas. Sin ser ,, me doy cuenta: uno ve las placas de perfil y se ven pandeadas (…).",'Hay que duplicar los recursos para seguridad': Daniel Mejía
Sábado  5 de marzo de 2016,http://www.eltiempo.com/colombia/medellin/presidente-santos-pide-a-epm-acelerar-reparacion-de-hidroelectica-de-guatape-/16528678,"(...) , María Lorena Gutiérrez y con él, así como con , para monitorear el estado de avance de las reparaciones de la central.",Santos pide a EPM acelerar reparación de hidroeléctrica de Guatapé 
Viernes  4 de marzo de 2016,http://www.eltiempo.com/mundo/latinoamerica/detencion-de-lula-da-silva-por-escandalo-de-petrobras-/16527821,"(...) ', a la lujosa propiedad se le hicieron grandes y costosas reformas, todas dirigidas por Frederico Barbosa, , de la firma Odebrecht encargado de la construcción del polémico estadio Arena (...)",Indagatoria a Lula pone en su punto más alto escándalo de 'Lava Jato'
Viernes  4 de marzo de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/piel-superelastica-inspirada-en-pulpos/16527444,(...) ,Crean piel superelástica inspirada en pulpos
Viernes  4 de marzo de 2016,http://www.eltiempo.com/bogota/suministro-de-agua-en-cundinamarca/16527379,"(...)  intensos”, afirmó la rectora, Patricia Chacón.",Así se sobrevive en un municipio con escasez de agua
Jueves  3 de marzo de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/por-que-debe-aprender-a-programar/16527138,"(...)  más, de la tecnología”, asevera el , de software Michael Gray.,""En el futuro, todas las empresas y negocios tendrán programadores en su plantilla (...)",¿Por qué debe aprender a programar sin importar su oficio?
Jueves  3 de marzo de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/google-lucha-contra-el-zika/16527053,"(...) , ",Google se une a la lucha contra el Zika
Jueves  3 de marzo de 2016,http://www.eltiempo.com/colombia/cali/pornografia-infantil-en-cali/16526800,(...) .,Capturan a ingeniero por presunta pornografía infantil en Cali
Jueves  3 de marzo de 2016,http://www.eltiempo.com/colombia/medellin/un-ano-se-cumple-de-la-desaparicion-del-ingeniero-alejandro-ramirez/16526650,"(...)  de Alejandro Ramírez Acosta, , civil, desaparecido el 2 de marzo de 2015, en El Hatillo, corregimiento de Barbosa, y desde entonces no se tienen noticias de él (...)",Un año se cumple de la desaparición del ingeniero Alejandro Ramírez
Jueves  3 de marzo de 2016,http://www.eltiempo.com/entretenimiento/cine-y-tv/homenaje-al-cineasta-luis-ospina-en-el-festival-de-cartagena-/16526416,"(...) ,
",Homenaje al cineasta Luis Ospina en el Festival de Cartagena 
Jueves  3 de marzo de 2016,http://www.eltiempo.com/colombia/otras-ciudades/una-app-que-les-traduce-a-los-sordos/16526393,"(...)  Tibaduiza, estudiantes de Ingeniería de Mercados de la Universidad Autónoma de Bucaramanga (Unab); el , de telecomunicaciones Camilo Rodríguez, y el tecnólogo de sistemas (...)",Una 'app' que les traduce a los sordos
Miércoles  2 de marzo de 2016,http://www.eltiempo.com/colombia/llano-7-dias/eligen-directora-de-corcumvi/16526138,"(...)  la llegada del , Lucas Andrés Orozco Sanceno, quien no habría cumplido con los requisitos. La norma dice que debe ser profesional en carrera de humanidades o áreas administrativas (...)",Corcumvi queda en manos de una abogada
Martes  1 de marzo de 2016,http://www.eltiempo.com/politica/justicia/joven-extorsionaba-mujeres-a-traves-de-redes-sociales/16524847,"(...) . Alias el ,, como se le denominó a Medina, les hacía constantes llamadas intimidatorias para amedrentarlas y lograr el pago de las extorsiones que eran de entre $ 200.000 y $ 1 (...)",Cayó joven que extorsionaba a mujeres a través de redes sociales
Martes  1 de marzo de 2016,http://www.eltiempo.com/economia/sectores/colombianos-quieren-desarrollarse-profesionalmente-en-europa/16524559,"(...)  que liderarán esta tendencia serán España, Francia e Italia, siendo principalmente los ,, expertos en tecnologías de la información y profesionales formados en sostenibilidad (...)",Profesionales del país le vuelven a apuntar a Europa
Martes  1 de marzo de 2016,http://www.eltiempo.com/mundo/medio-oriente/crisis-humanitaria-en-siria/16524655,"(...)  el , informático Fadi Nasralá. También usan el mapa de los pozos realizado por la Cruz Roja Internacional.",Alepo saborea la paz pero se muere de sed
Martes  1 de marzo de 2016,http://www.eltiempo.com/bogota/que-hacer-con-los-computadores-viejos-fundacion-click-los-transforma/16524282,"(...) , , ambiental con similares inquietudes.",Estos ingenieros les dan un nuevo uso a los computadores 'basura'
Martes  1 de marzo de 2016,http://www.eltiempo.com/colombia/llano-7-dias/proyectos-varados-en-villavicencio/16524171,"(...)  el futuro de estas obras ante el incumplimiento del operador, según explicó el , Filemón Ladino, vocero de Ecopetrol.",Polémica por obras varadas en veredas de Villavicencio
Martes  1 de marzo de 2016,http://www.eltiempo.com/colombia/boyaca-7-dias/rechazo-a-partido-de-futbol-en-la-sierra-nevada-del-cocuy/16524163,(...)  el reto y lo hizo por su cuenta y riesgo.,Rechazo a partido de fútbol en la Sierra Nevada del Cocuy 
Martes  1 de marzo de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/colombia-en-el-mobile-world-congress/16524134,"(...)  impulso se busca promocionar la industria del software y las tecnologías para que los , colombianos vendan más afuera del país.,La delegación nacional (...)",La importancia del premio a la gestión del espectro para Colombia
Lunes 29 de febrero de 2016,http://www.eltiempo.com/estilo-de-vida/salud/29-de-febrero-dia-mundial-de-las-enfermedades-raras/16523643,"(...) , un , de sistemas, tecnólogo desde 2002 de la Universidad del Valle y profesional desde el 2012 de la Universidad Remington, ambas con sede en Cartago, su lugar de nacimiento y vivienda (...)",El hombre con una enfermedad rara que sueña con una oportunidad
Sábado 27 de febrero de 2016,http://www.eltiempo.com/mundo/latinoamerica/lula-da-silva-implicado-en-un-/16522305,"(...)  Barbosa, , de la firma que dirigió los trabajos del polémico estadio Itaquerao (murieron varios obreros y el techo se desplomó), coordinó el proyecto. “Tras (...)",Indicios de corrupción hunden imagen de Luiz Inácio Lula da Silva
Sábado 27 de febrero de 2016,http://www.eltiempo.com/tecnosfera/novedades-tecnologia/innovacion-tecnologica-en-colombia/16522299,"(...)  a sus clientes finales en regiones donde no hay veterinarios o , agrónomos que indiquen qué productos adquirir para determinado problema con su ganado o sus cultivos.","Tecnología, brazo fuerte de los negocios tradicionales"
Viernes 26 de febrero de 2016,http://www.eltiempo.com/opinion/columnistas/barco-ebrio-jorge-restrepo-columna-el-tiempo/16521635,"(...)  existe, ahora especulación tonta ante diagnóstico y pronóstico con base en autoridad y orientación incompetentes, la especie a merced de militares, economistas, , (...)",Barco ebrio
Viernes 26 de febrero de 2016,http://www.eltiempo.com/contenido-comercial/publirreportaje/bd-bacata-un-desafio-arquitectonico/16521351,"(...)  financiaron el proyecto gestionado por BD Promotores Colombia, compañía que tuvo que resolver, junto a la constructora Prabyc ,, imprevistos en el pilotaje, el reducido espacio de trabajo (...)",BD Bacatá: un desafío arquitectónico
Viernes 26 de febrero de 2016,http://www.eltiempo.com/colombia/medellin/abono-de-residuos-organicos-en-medellin/16521073,(...)  de aprovechamiento integral.,En Medellín generan abono de los residuos orgánicos 
Viernes 26 de febrero de 2016,http://www.eltiempo.com/bogota/jaime-torres-nuevo-veedor-distrital/16520613,"(...)  a cargo de la Veeduría Distrital es de cuatro años, el mismo que el del Alcalde Mayor.",'Hay que ayudar a mejorar la gestión pública': nuevo Veedor distrital
Viernes 26 de febrero de 2016,http://www.eltiempo.com/bogota/andres-escobar-uribe-gerente-del-metro-de-bogota/16520615,"(...)  inversión”, manifestó Escobar al asumir el proyecto para iniciar la construcción de la primera línea del metro.",'El reto es que el metro sea el orgullo de la Nación y los bogotanos'
Jueves 25 de febrero de 2016,http://www.eltiempo.com/bogota/veeduria-distrital/16520344,"(...)  es , civil de la Universidad Nacional. Cuenta con una especialización en Planeación y Administración de Desarrollo, de la Universidad de Los Andes. Además, tiene una (...)",Jaime Torres Melo asumió como el nuevo veedor distrital 
Jueves 25 de febrero de 2016,http://www.eltiempo.com/bogota/manotas-char-es-condenado-por-asesinar-a-un-vecino/16520047,"(...)  llegó a afirmar que Manotas, , electrónico, sufría de trastornos psiquiátricos, argumento que fue no fue aceptado por el juez.","David Manotas, preso por muerte de vecino, pagará 17 años de prisión"
Jueves 25 de febrero de 2016,http://www.eltiempo.com/bogota/manotas-char-codena-por-homicidio/16520045,(...)  Char?,"Termina el caso de David Manotas Char, el ruidoso que mató a su vecino"
Jueves 25 de febrero de 2016,http://www.eltiempo.com/colombia/otras-ciudades/hombre-condenado-por-abuso-de-menores-es-rector-de-colegio-en-honda/16519747,"(...) : ,¿Derecho al olvido prima en casos con menores de edad?",El caso del rector de colegio que genera debate en Honda
Miércoles 24 de febrero de 2016,http://www.eltiempo.com/colombia/cali/superintendencia-revisa-finanzas-de-emcali/16518977,"(...)  la Gobernación a través de Vallecaucana de Aguas por 10.000 millones de pesos, que se suman a los 4.000 millones de Acuavalle”, dijo el primer suplente de Gerencia, , Alexander Sánchez (...)",Superservicios le echa ojo a cuentas y operatividad de Emcali
Miércoles 24 de febrero de 2016,http://www.eltiempo.com/colombia/otras-ciudades/demoras-en-la-entrega-del-tunel-de-crespo/16518753,"(...) ”, agregó su colega de Cambio Radical Antonio Salim Guerra.",Concejo de Cartagena le pone 'peros' al túnel de Crespo
Martes 23 de febrero de 2016,http://www.eltiempo.com/entretenimiento/cine-y-tv/cine-como-herramienta-en-la-escuela/16518304,"(...)  del entretenimiento, sino como un medio ideal para conocer otras realidades.","La letra, con cine, entra"
Martes 23 de febrero de 2016,http://www.eltiempo.com/colombia/cali/movilidad-en-espera-el-nuevo-puente-de-juanchito/16517666,(...) ”.,En espera el nuevo puente de Juanchito
Martes 23 de febrero de 2016,http://www.eltiempo.com/colombia/llano-7-dias/abuso-sexual-en-villavicencio/16517616,(...) ,Falso ingeniero les hacía videos 'porno' a niños de Villavicencio
Lunes 22 de febrero de 2016,http://www.eltiempo.com/opinion/columnistas/petro-y-su-responsabilidad-con-transmilenio-juan-david-vinasco-columna-el-tiempo/16517396,(...)  de transporte.,Petro y su responsabilidad con TransMilenio
Lunes 22 de febrero de 2016,http://www.eltiempo.com/colombia/otras-ciudades/lluvias-vuelven-a-dejar-damnificados-en-colombia/16517158,(...) .,No ha llegado el invierno pero las lluvias ya dejan damnificados
Lunes 22 de febrero de 2016,http://www.eltiempo.com/colombia/otras-ciudades/historias-macondianas-del-claustro-donde-reposaran-las-cenizas-de-gabo-en-cartagena-/16516954,(...) .,Viuda de Gabo pidió posponer la apertura del mausoleo del nobel
Lunes 22 de febrero de 2016,http://www.eltiempo.com/colombia/medellin/intensifican-control-sobre-el-uso-del-agua-en-medellin/16516865,"(...)  a los lavaderos de carros ubicados en zona urbana del Valle de Aburrá.,El equipo, que está conformado por , y técnicos, ha realizado 30 visitas a estos establecimientos (...)",Intensifican control sobre el uso del agua en Medellín
Lunes 22 de febrero de 2016,http://www.eltiempo.com/economia/sectores/dobre-calzada-buga-buenaventura/16516576,(...)  que tienen las obras.,La larga doble calzada que lleva al Pacífico se construye a tres manos
Domingo 21 de febrero de 2016,http://www.eltiempo.com/colombia/otras-ciudades/detienen-a-miembros-de-empresa-electrica/16516313,"(...) , según la versión que manejan las autoridades, los desconocidos -que serían moradores del mismo norte caucano- los rodearon y solicitaron la presencia de un , para conversar (...)",Desconocidos interceptaron brigada de compañía eléctrica en el Cauca
Domingo 21 de febrero de 2016,http://www.eltiempo.com/colombia/cali/retienen-vehiculo-de-compania-electrica-en-cauca-/16516307,"(...) , según la versión que manejan las autoridades, los desconocidos -que serían moradores del mismo norte caucano- los rodearon y solicitaron la presencia de un , para conversar (...)",Desconocidos interceptaron brigada de compañía eléctrica en el Cauca
Sábado 20 de febrero de 2016,http://www.eltiempo.com/economia/empresas/videojuegos-creados-en-colombia/16515746,"(...)  siendo expertos en muchas áreas del conocimiento. Cuando Alejandro se graduó de bachiller ya estaba haciendo proyectos 3D. “Le ayudaba a mi papá, ,, a presentar sus obras (...)",La historia de dos colombianos que exportan videojuegos a 160 países
Sábado 20 de febrero de 2016,http://www.eltiempo.com/bogota/mototaxismo-setomo-a-bogota/16515739,(...)  el secretario Juan Pablo Bocarejo.,Es un hecho: el mototaxismo se tomó las calles de Bogotá
Sábado 20 de febrero de 2016,http://www.eltiempo.com/colombia/cali/crisis-del-agua-en-cali/16515236,"(...)  que para los carrotanques se puede llamar al 177. El , Rubén Muñoz Zapata dijo que con el corte nocturno la planta Río Cali amanecía con 22.000 metros cúbicos; pero el jueves solo (...)",Cañadas y carrotanques son la salvación en laderas y norte de Cali
Viernes 19 de febrero de 2016,http://www.eltiempo.com/estilo-de-vida/ciencia/decomisan-pieles-de-serpiente-en-el-valle-del-cauca/16514756,"(...)  las pieles decomisadas permanecerán en custodia de la Corporación hasta que se haga el debido el proceso legal”, afirmó Armando Moreno, , ambiental de la CVC.", Decomisan  piel de serpiente e iguana en el Valle
Viernes 19 de febrero de 2016,http://www.eltiempo.com/colombia/cali/mantenimiento-a-miocable-en-siloe/16514446,(...) .,MÍOCable tendrá tres días de parálisis en ladera de Cali
Viernes 19 de febrero de 2016,http://www.eltiempo.com/colombia/otras-ciudades/emergencia-en-la-mojana-/16514443,"(...)  de La Mojana, fueron al despacho del Director Nacional de Prevención y Atención de Emergencias, del Invias, en el Ministerio de Transporte, donde el , Hugo Herrera González (...)",Invías envía  ingenieros a La Mojana para solucionar caída del Guayepo
Viernes 19 de febrero de 2016,http://www.eltiempo.com/colombia/otras-ciudades/helicoptero-de-operacion-jaque-apoya-extincion-de-incendios-en-boyaca/16514399,"(...)  personal de la Policía Nacional, Defensa Civil, Bomberos Voluntarios, Cruz Roja, Unidad para la Gestión del Riesgo de Desastres, dos pelotones antidesastres de la Brigada de , y otro (...)",Helicóptero de operación 'Jaque' apoya extinción de incendios
Viernes 19 de febrero de 2016,http://www.eltiempo.com/estilo-de-vida/gente/juan-david-gomez-el-ingeniero-colombiano-que-trabaja-en-netflix/16514154,"(...)  de ,, la empresa que hoy reinventa la televisión en 190 países y que ",Un colombiano programa todas las aplicaciones de Netflix para Android
Jueves 18 de febrero de 2016,http://www.eltiempo.com/colombia/cali/fleteo-en-el-valle/16513581,"(...)  Eduardo Rosas Escobar regresaba a esa hora a su negocio en la calle 31A Número 2A-28, después de realizar un retiro en una entidad bancaria del norte local.",A fleteo atribuyen crimen de comerciante e ingeniero en Cali
